Tipo Muert.;Provincia;Cantón;Area del Hecho;Lugar;Tipo Lugar;Fecha Infracción;Hora Infracción;Arma;Tipo Arma;Probable Causa M.;Edad;Med. Edad;Sexo;Etnia;Estado Civil;Nacionalidad;Anio_i;Mes_i;Cod_prov;cod_cantón
ASESINATO;LOJA;LOJA;RURAL;VIA PUBLICA;PUBLICO;7/1/2023;4:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;34;A;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;enero;11;1101
HOMICIDIO;MORONA SANTIAGO;SANTIAGO;RURAL;RIO;PUBLICO;4/1/2023;18:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;42;A;HOMBRE;MESTIZO/A;EN UNION DE HECHO;PERU;2023;enero;14;1405
ASESINATO;LOS RIOS;PUEBLO VIEJO;URBANO;VIA PUBLICA;PUBLICO;13/1/2023;7:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;37;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;enero;12;1204
ASESINATO;GUAYAS;DURAN;URBANO;VIA PUBLICA;PUBLICO;12/1/2023;17:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;51;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;921
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;HOSPITALES;PRIVADO;12/1/2023;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;42;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;GUAYAS;MILAGRO;URBANO;VIA PUBLICA;PUBLICO;12/1/2023;23:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;21;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;910
ASESINATO;MANABI;EL CARMEN;URBANO;VIA PUBLICA;PUBLICO;13/1/2023;9:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;0;A;HOMBRE;NO DETERMINADO;NO DETERMINADO;NO DETERMINADO;2023;enero;13;1304
HOMICIDIO;PICHINCHA;QUITO;URBANO;CENTROS DE REHABILITACION SOCIAL;PRIVADO;13/1/2023;12:10;ARMA CONTUNDENTE;OTRO;HERIDAS CONTUSAS;42;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;17;1604
ASESINATO;EL ORO;SANTA ROSA;RURAL;CASA/VILLA;PRIVADO;13/1/2023;2:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;45;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;enero;7;505
ASESINATO;EL ORO;SANTA ROSA;RURAL;CASA/VILLA;PRIVADO;13/1/2023;2:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA BLANCA;44;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;7;505
ASESINATO;AZUAY;CAMILO PONCE ENRIQUEZ;URBANO;VIA PUBLICA;PUBLICO;13/1/2023;14:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;45;A;MUJER;MESTIZO/A;DIVORCIADO;ECUADOR;2023;enero;1;115
ASESINATO;EL ORO;MACHALA;URBANO;CASA/VILLA;PRIVADO;13/1/2023;18:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;A;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;enero;7;505
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;13/1/2023;10:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;55;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;enero;9;901
ASESINATO;GUAYAS;DURAN;URBANO;VIA PUBLICA;PUBLICO;13/1/2023;21:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;35;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;enero;9;921
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;13/1/2023;19:34;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;77;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;13/1/2023;17:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;13/1/2023;17:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;19;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;13/1/2023;17:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
HOMICIDIO;PICHINCHA;QUITO;URBANO;VIA PUBLICA;PUBLICO;14/1/2023;3:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;AFRO;NO DETERMINADO;NO DETERMINADO;2023;enero;17;1604
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;13/1/2023;18:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;21;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;8;505
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;14/1/2023;0:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;MANABI;PORTOVIEJO;URBANO;CASA/VILLA;PRIVADO;13/1/2023;19:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;66;A;HOMBRE;MESTIZO/A;VIUDO;ECUADOR;2023;enero;13;1301
ASESINATO;GUAYAS;SAN JACINTO DE YAGUACHI;URBANO;VIA PUBLICA;PUBLICO;13/1/2023;20:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;920
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;13/1/2023;22:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;OTROS;SOLTERO;ECUADOR;2023;enero;8;505
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;13/1/2023;21:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;8;505
ASESINATO;MANABI;OLMEDO;URBANO;VIA PUBLICA;PUBLICO;13/1/2023;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;enero;13;1302
ASESINATO;NAPO;ARCHIDONA;RURAL;VIA PUBLICA;PUBLICO;12/1/2023;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;44;A;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;enero;15;1503
ASESINATO;NAPO;ARCHIDONA;RURAL;VIA PUBLICA;PUBLICO;12/1/2023;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;15;1503
ASESINATO;EL ORO;SANTA ROSA;URBANO;VIA PUBLICA;PUBLICO;14/1/2023;17:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;7;505
ASESINATO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;14/1/2023;9:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;39;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;7;505
ASESINATO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;14/1/2023;9:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;36;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;7;505
ASESINATO;PICHINCHA;QUITO;URBANO;VIA PUBLICA;PUBLICO;15/1/2023;1:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;NO DETERMINADO;NO DETERMINADO;2023;enero;17;1604
ASESINATO;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;URBANO;VIA PUBLICA;PUBLICO;15/1/2023;1:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;28;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;enero;23;9003
ASESINATO;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;URBANO;GASOLINERAS;PRIVADO;15/1/2023;3:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;23;9003
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;14/1/2023;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;17;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;enero;8;505
ASESINATO;LOS RIOS;BABAHOYO;RURAL;VIA PUBLICA;PUBLICO;14/1/2023;21:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;52;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;12;1201
ASESINATO;LOS RIOS;BABAHOYO;RURAL;OTROS CENTROS DE DIVERSIÓN;PRIVADO;14/1/2023;22:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;29;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;12;1201
FEMICIDIO;PICHINCHA;QUITO;URBANO;CASA/VILLA;PRIVADO;15/1/2023;3:00;ARMA BLANCA;CORTO PUNZANTE;HERIDA POR ARMA BLANCA;51;A;MUJER;MESTIZO/A;DIVORCIADO;ECUADOR;2023;enero;17;1604
ASESINATO;CHIMBORAZO;RIOBAMBA;RURAL;VIA PUBLICA;PUBLICO;15/1/2023;2:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;17;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;6;505
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;15/1/2023;8:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;49;A;HOMBRE;MONTUBIO/A;CASADO;ECUADOR;2023;enero;9;901
ASESINATO;GUAYAS;MILAGRO;URBANO;VIA PUBLICA;PUBLICO;15/1/2023;14:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;HOMBRE;OTROS;NO DETERMINADO;VENEZUELA;2023;enero;9;910
ASESINATO;GUAYAS;MILAGRO;URBANO;VIA PUBLICA;PUBLICO;15/1/2023;14:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;OTROS;SOLTERO;VENEZUELA;2023;enero;9;910
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;14/1/2023;13:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;14/1/2023;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;29;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;15/1/2023;1:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;15/1/2023;5:35;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;MANABI;PEDERNALES;RURAL;FINCA;PRIVADO;15/1/2023;16:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;37;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;13;1317
ASESINATO;MANABI;PEDERNALES;RURAL;FINCA;PRIVADO;15/1/2023;16:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;15;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;13;1317
ASESINATO;MANABI;PEDERNALES;RURAL;FINCA;PRIVADO;15/1/2023;16:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;13;1317
ASESINATO;MANABI;PEDERNALES;RURAL;FINCA;PRIVADO;15/1/2023;16:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;40;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;13;1317
ASESINATO;SUCUMBIOS;SHUSHUFINDI;URBANO;PARQUES Y PLAZAS;PUBLICO;14/1/2023;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;43;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;21;9003
ASESINATO;EL ORO;HUAQUILLAS;URBANO;VIA PUBLICA;PUBLICO;15/1/2023;16:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;7;505
ASESINATO;EL ORO;HUAQUILLAS;URBANO;VIA PUBLICA;PUBLICO;15/1/2023;16:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;36;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;7;505
ASESINATO;EL ORO;HUAQUILLAS;URBANO;VIA PUBLICA;PUBLICO;15/1/2023;16:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;7;505
ASESINATO;GUAYAS;PALESTINA;URBANO;VIA PUBLICA;PUBLICO;16/1/2023;0:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;19;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;913
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;16/1/2023;1:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;GUAYAS;NOBOL;URBANO;VIA PUBLICA;PUBLICO;13/1/2023;0:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;19;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;925
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;15/1/2023;18:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;15/1/2023;20:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;15/1/2023;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;42;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;MAR;PUBLICO;13/1/2023;18:00;ARMA DE FUEGO;PISTOLA             ;HERIDA POR ARMA DE FUEGO;33;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;16/1/2023;9:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;41;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;enero;9;901
ASESINATO;SANTA ELENA;LA LIBERTAD;URBANO;VIA PUBLICA;PUBLICO;16/1/2023;16:55;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;20;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;24;9003
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;16/1/2023;10:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;20;A;HOMBRE;AFRO;NO DETERMINADO;ECUADOR;2023;enero;9;901
FEMICIDIO;GUAYAS;SAMBORONDON;URBANO;CASA/VILLA;PRIVADO;16/1/2023;5:30;OTROS;OTRO;ESTRANGULACION;43;A;MUJER;MESTIZO/A;CASADO;ECUADOR;2023;enero;9;921
ASESINATO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;16/1/2023;22:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;7;505
ASESINATO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;16/1/2023;20:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;21;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;7;505
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;16/1/2023;20:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;19;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;9;901
ASESINATO;EL ORO;PASAJE;URBANO;VIA PUBLICA;PUBLICO;16/1/2023;21:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;45;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;7;505
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;17/1/2023;2:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;8;505
ASESINATO;LOJA;LOJA;URBANO;CENTROS DE REHABILITACION SOCIAL;PRIVADO;14/1/2023;4:00;OTROS;OTRO;SOFOCACION;39;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;11;1101
ASESINATO;SANTA ELENA;SANTA ELENA;URBANO;TRANSPORTE PRIVADO;PRIVADO;16/1/2023;5:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;enero;24;9003
ASESINATO;SANTA ELENA;SANTA ELENA;URBANO;TRANSPORTE PRIVADO;PRIVADO;16/1/2023;5:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;16;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;enero;24;9003
ASESINATO;SANTA ELENA;SANTA ELENA;URBANO;TRANSPORTE PRIVADO;PRIVADO;16/1/2023;5:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;17;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;enero;24;9003
ASESINATO;SANTA ELENA;SANTA ELENA;URBANO;TRANSPORTE PRIVADO;PRIVADO;16/1/2023;5:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;enero;24;9003
ASESINATO;CHIMBORAZO;RIOBAMBA;URBANO;VIA PUBLICA;PUBLICO;17/1/2023;22:50;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;24;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;6;505
ASESINATO;MANABI;PORTOVIEJO;RURAL;NIGHT CLUBS;PRIVADO;16/1/2023;19:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;13;1301
ASESINATO;MANABI;PORTOVIEJO;RURAL;NIGHT CLUBS;PRIVADO;16/1/2023;19:35;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;18;A;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;enero;13;1301
